variable,,T2,T2,TSK,TSK
stat,,mean,std,mean,std
domain,time,,,,
d02,2016-06-23 06:00:00,294.3017272949219,0.8696900010108948,294.7403259277344,1.0445921421051025
d02,2016-06-23 16:00:00,298.010009765625,0.38674503564834595,299.0129699707031,0.8078393340110779
d02,2016-06-24 06:00:00,293.7646179199219,0.3542414605617523,293.7897644042969,0.4516250491142273
d02,2016-06-24 16:00:00,302.6997985839844,0.3148057460784912,307.9928894042969,1.307376742362976
d02,2016-06-25 06:00:00,291.2698669433594,0.3093016743659973,292.0496520996094,0.444710373878479
d02,2016-06-25 16:00:00,303.1223449707031,0.3574071228504181,308.2976379394531,1.52784264087677
d02,2016-06-26 06:00:00,288.3613586425781,1.0019505023956299,289.013427734375,1.1806782484054565
d02,2016-06-26 16:00:00,302.4812316894531,0.31148505210876465,307.8040466308594,1.4897377490997314
d02,2016-06-27 06:00:00,287.4402770996094,1.6632447242736816,288.0619812011719,1.7436676025390625
d02,2016-06-27 16:00:00,302.1697082519531,0.32852762937545776,307.2892150878906,1.166401982307434
d02,2016-06-28 06:00:00,291.7955322265625,0.6216902732849121,292.3659973144531,0.755054771900177
d02,2016-06-28 16:00:00,303.2771911621094,0.2673312723636627,307.9024353027344,1.050746202468872
d02,2016-06-29 06:00:00,292.5290832519531,0.901116669178009,292.6307678222656,1.130988597869873
d02,2016-06-29 16:00:00,304.09423828125,0.5485495924949646,309.4664001464844,1.5412652492523193
d02,2016-06-30 06:00:00,292.6283264160156,0.7340040802955627,292.6520690917969,1.0933005809783936
d02,2016-06-30 16:00:00,298.71734619140625,0.24726977944374084,303.999755859375,0.5514175891876221
d02,2016-07-01 06:00:00,292.0219421386719,0.16440360248088837,293.0061950683594,0.3320862352848053
d02,2016-07-01 16:00:00,303.15643310546875,0.33212122321128845,308.81787109375,0.9419347643852234
d02,2016-07-02 06:00:00,293.2447204589844,0.5163324475288391,292.9850769042969,0.8719373941421509
d02,2016-07-02 16:00:00,300.5473327636719,0.4319809377193451,306.0517578125,1.4946812391281128
d02,2016-07-03 06:00:00,292.3283386230469,1.1696350574493408,292.9958190917969,1.2790205478668213
d02,2016-07-03 16:00:00,298.6582336425781,0.2282806783914566,305.0597839355469,0.9092893004417419
d02,2016-07-04 06:00:00,290.35205078125,1.1398289203643799,290.9197998046875,1.3802412748336792
d02,2016-07-04 16:00:00,292.8036193847656,0.1602887660264969,294.6014404296875,0.670909583568573
d02,2016-07-05 06:00:00,296.2783508300781,0.14012323319911957,295.8583068847656,0.19851556420326233
d02,2016-07-05 16:00:00,308.3996276855469,0.48326802253723145,313.0339050292969,1.5901192426681519
d02,2016-07-06 06:00:00,296.9117431640625,1.0331543684005737,297.1154479980469,1.1876355409622192
d02,2016-07-06 16:00:00,309.7096252441406,0.5050325393676758,315.0599365234375,1.6910624504089355
d02,2016-07-07 06:00:00,299.7330627441406,0.9457674026489258,299.7611389160156,1.1685526371002197
d02,2016-07-07 16:00:00,308.8354187011719,0.38773152232170105,314.068115234375,1.5204957723617554
d02,2016-07-08 06:00:00,299.3490295410156,0.7918129563331604,299.42919921875,1.1939419507980347
d02,2016-07-08 16:00:00,309.1625061035156,0.34954461455345154,314.6385803222656,1.5139436721801758
d02,2016-07-09 06:00:00,299.1221923828125,0.8758764863014221,299.3042297363281,1.0662596225738525
d02,2016-07-09 16:00:00,308.0953063964844,0.6576897501945496,312.5965270996094,1.8803585767745972
d02,2016-07-10 06:00:00,294.3123474121094,0.37346211075782776,294.16229248046875,0.7633766531944275
d02,2016-07-10 16:00:00,304.2974548339844,0.4301208257675171,309.6090393066406,1.4753862619400024
d02,2016-07-11 06:00:00,292.4654541015625,1.0617386102676392,292.6211853027344,1.423304557800293
d02,2016-07-11 16:00:00,304.6934814453125,0.32542914152145386,310.6509704589844,1.1985493898391724
d02,2016-07-12 06:00:00,292.6201171875,0.3058965504169464,293.520751953125,0.616121232509613
d02,2016-07-12 16:00:00,304.787109375,0.29356858134269714,310.2565612792969,1.1203197240829468
d02,2016-07-13 06:00:00,294.41961669921875,0.21149002015590668,295.1571350097656,0.4723060429096222
d02,2016-07-13 16:00:00,305.7414855957031,0.6237247586250305,311.2319641113281,1.492795705795288
d02,2016-07-14 06:00:00,295.7940368652344,1.1152414083480835,296.371826171875,1.246706247329712
d02,2016-07-14 16:00:00,308.7073974609375,0.369284987449646,313.952392578125,1.3671523332595825
d02,2016-07-15 06:00:00,297.0715637207031,1.3695626258850098,297.4873962402344,1.523601770401001
d02,2016-07-15 16:00:00,308.379638671875,0.401449054479599,313.3309326171875,1.5017017126083374
d02,2016-07-16 06:00:00,292.8423767089844,0.9737861752510071,293.5509338378906,1.211116075515747
d02,2016-07-16 16:00:00,302.7805480957031,0.45540276169776917,308.7515869140625,0.8586105704307556
d02,2016-07-17 06:00:00,291.9992980957031,1.2325712442398071,292.604736328125,1.3666057586669922
d02,2016-07-17 16:00:00,308.2023620605469,0.2768864035606384,313.203125,1.212634801864624
