Time,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX
2016-05-30 14:00:00,23.5264892578,131.874130249,22.9248046875,422.812225342,457.622375488,44.3481445312,54.1819915771
2016-05-30 15:00:00,25.4969482422,425.334320068,73.9394760132,431.697662354,479.89944458,138.375,137.267074585
2016-05-30 16:00:00,26.7056274414,700.773498535,121.821388245,396.071899414,484.245666504,192.933654785,192.839920044
2016-05-30 17:00:00,26.2977600098,289.806915283,50.379573822,419.704772949,457.852386475,107.465667725,84.4095306396
2016-05-30 18:00:00,26.0303649902,292.082885742,50.7752342224,404.080932617,467.263122559,89.7008285522,77.8787460327
2016-05-30 19:00:00,24.9895019531,32.6538238525,5.67649078369,413.245147705,448.491790771,33.2783050537,6.04574012756
2016-05-30 20:00:00,24.6139221191,14.4500169754,2.51197004318,417.780731201,447.179595947,20.6462039948,3.06051254272
2016-05-30 21:00:00,23.6004943848,0.0,0.0,414.737548828,440.613128662,8.94163131714,3.82554340363
2016-05-30 22:00:00,22.9369506836,0.0,0.0,388.35748291,436.808959961,1.6869289875,-0.0112543106079
2016-05-30 23:00:00,21.3197937012,0.0,0.0,385.009857178,429.785797119,-2.13233852386,4.6811747551
2016-05-31 00:00:00,19.995880127,0.0,0.0,379.804840088,421.863830566,-1.96678268909,6.53533363342
2016-05-31 01:00:00,20.0785522461,0.0,0.0,378.066925049,419.306488037,-2.60867142677,3.35377717018
2016-05-31 02:00:00,19.6086425781,0.0,0.0,375.883422852,417.765197754,-3.30571842194,3.18808746338
2016-05-31 03:00:00,19.2950744629,0.0,0.0,373.5105896,416.043060303,-5.66114997864,3.65340805054
2016-05-31 04:00:00,18.2890014648,0.0,0.0,370.300170898,411.922058105,-3.48076224327,4.22279644012
2016-05-31 05:00:00,17.8338623047,0.0,0.0,367.935974121,407.580322266,-3.55455565453,3.5964217186
2016-05-31 06:00:00,19.2219238281,5.74908542633,0.517417609692,407.19921875,414.367126465,0.80590981245,6.75200414658
2016-05-31 07:00:00,19.6851501465,75.9960021973,13.2110261917,413.148071289,422.047210693,14.4730520248,23.7849273682
2016-05-31 08:00:00,21.6118469238,355.374023438,61.7776832581,369.134429932,438.004760742,69.6345596313,64.27003479
2016-05-31 09:00:00,23.6077270508,546.127502441,94.9379806519,375.881774902,457.117706299,124.090209961,106.174499512
2016-05-31 10:00:00,25.3383483887,715.223022461,124.333282471,383.718078613,474.644256592,167.079696655,154.496643066
