Date,82,139,130,32,10,129,105,80,34,71,35,106,91,131,19,42,27,5,88,72,70,40,132,48,143,120,33,54,102,124,127,64,79,13,69,28,83,60,68,74,47,63,94,20,16,98,107,9,86,4,53,43,17,97,66,122,109,99,128,3,73,41,103,123,50,108,12,100,137,77,136,22,90,31,92,2,110,11,141,126,78,62,24,75,65,85,29,144,21,134,44
2016-07-01 09:00:00,24.8499743537,,24.1389743537,24.1169743537,32.0139743537,26.0709743537,25.4939743537,25.8209743537,24.5639743537,26.0039743537,28.5989743537,22.9659743537,26.4419743537,,25.5839743537,27.5699743537,30.5559743537,30.5959743537,25.5919743537,25.8339743537,25.7439743537,33.0699743537,,30.5939743537,,,26.5919743537,25.0999743537,25.4129743537,27.2909743537,25.1799743537,23.8279743537,26.0299743537,23.6079743537,28.0169743537,26.0569743537,25.2829743537,27.0329743537,22.7649743537,25.0959743537,26.0959743537,22.5919743537,25.8149743537,30.5819743537,24.5569743537,27.4779743537,26.8459743537,31.5489743537,26.8669743537,23.5549743537,31.0809743537,24.5469743537,30.0299743537,27.4039743537,27.2829743537,,,25.5039743537,26.7389743537,26.0549743537,25.2209743537,,24.5019743537,25.2209743537,28.1179743537,25.9089743537,25.5709743537,27.5209743537,,27.4649743537,,25.5839743537,24.3299743537,28.5939743537,26.3499743537,28.0569743537,26.0039743537,24.5019743537,,26.2089743537,25.7539743537,26.2089743537,30.6069743537,23.8449743537,25.5959743537,25.0019743537,25.0999743537,,25.0839743537,,25.5709743537
2016-07-01 10:00:00,25.5737621651,,25.2377621651,24.7157621651,32.1127621651,26.9187621651,25.6557621651,26.1067621651,24.6637621651,26.2907621651,28.1977621651,23.6907621651,26.4777621651,,26.6827621651,27.6687621651,31.1547621651,34.1887621651,25.8157621651,26.5577621651,26.0927621651,33.1677621651,,30.1927621651,,,27.6897621651,25.1987621651,25.6357621651,27.2027621651,26.1537621651,24.6767621651,26.8777621651,24.2077621651,28.4907621651,26.1557621651,25.8827621651,28.0687621651,23.9897621651,26.0697621651,26.1947621651,23.3777621651,27.2257621651,32.6767621651,25.6557621651,28.2017621651,27.6317621651,30.6477621651,27.4037621651,24.1537621651,30.6797621651,24.6457621651,31.1277621651,27.3777621651,28.3817621651,,,26.2907621651,27.0247621651,28.1527621651,25.8197621651,,26.3507621651,25.8817621651,27.7167621651,26.8817621651,26.1697621651,28.1817621651,,28.9367621651,,25.6827621651,25.1167621651,27.6937621651,26.6357621651,30.1537621651,26.6657621651,25.1007621651,,26.4957621651,26.4157621651,26.3077621651,29.2067621651,24.9447621651,25.8197621651,26.2257621651,25.1987621651,,25.1827621651,,25.6697621651
2016-07-01 11:00:00,25.948956968,,26.112956968,25.279956968,35.172956968,27.044956968,26.530956968,26.981956968,25.226956968,27.415956968,29.758956968,24.691956968,26.977956968,,28.244956968,28.231956968,32.716956968,32.753956968,26.815956968,27.182956968,27.218956968,36.223956968,,32.752956968,,,28.251956968,25.761956968,26.698956968,28.764956968,26.591956968,25.802956968,28.190956968,25.271956968,29.801956968,26.718956968,27.069956968,29.005956968,25.802956968,26.819956968,27.257956968,24.566956968,27.850956968,33.736956968,26.218956968,28.513956968,29.630956968,33.707956968,28.589956968,24.716956968,31.241956968,24.708956968,30.690956968,28.439956968,28.756956968,,,27.165956968,27.024956968,29.714956968,26.382956968,,27.413956968,26.569956968,28.778956968,27.631956968,26.731956968,28.556956968,,27.875956968,,26.745956968,25.804956968,29.254956968,27.510956968,29.217956968,26.977956968,25.663956968,,27.745956968,27.227956968,27.370956968,32.264956968,25.445956968,26.257956968,26.726956968,26.261956968,,26.245956968,,26.731956968
2016-07-01 12:00:00,26.222397646,,26.136397646,25.989397646,34.383397646,27.005397646,27.179397646,28.129397646,25.937397646,28.813397646,29.469397646,24.777397646,27.376397646,,28.455397646,28.941397646,33.427397646,33.462397646,26.901397646,27.893397646,28.241397646,35.934397646,,32.962397646,,,28.961397646,25.972397646,28.345397646,29.287397646,26.614397646,25.950397646,27.651397646,25.482397646,29.450397646,27.429397646,26.843397646,29.216397646,25.450397646,26.905397646,27.967397646,24.652397646,27.186397646,31.451397646,26.428397646,28.536397646,30.901397646,31.420397646,29.299397646,24.927397646,30.952397646,25.919397646,28.402397646,28.900397646,29.091397646,,,27.313397646,27.860397646,28.426397646,26.468397646,,26.874397646,26.468397646,30.985397646,27.842397646,26.442397646,29.017397646,,28.148397646,,27.456397646,25.827397646,28.965397646,28.158397646,30.926397646,27.126397646,25.874397646,,28.893397646,29.186397646,27.518397646,33.472397646,25.031397646,26.905397646,26.312397646,26.472397646,,26.456397646,,26.942397646
2016-07-01 13:00:00,26.2011095104,,26.6781095104,25.7811095104,33.1761095104,27.2961095104,28.1581095104,29.4821095104,26.2291095104,29.7911095104,29.2611095104,25.2561095104,27.7301095104,,30.2451095104,28.7331095104,33.2191095104,34.7511095104,27.0051095104,28.3101095104,28.6571095104,34.7281095104,,32.7541095104,,,28.7531095104,26.7641095104,28.7611095104,29.3291095104,26.5311095104,26.8671095104,27.5681095104,25.7741095104,29.4291095104,27.7211095104,27.1341095104,28.6331095104,25.3671095104,27.5091095104,28.2591095104,25.4431095104,29.0401095104,31.2431095104,26.7201095104,28.3281095104,29.5701095104,32.7101095104,29.5281095104,25.7191095104,32.2411095104,25.7111095104,29.6931095104,30.0661095104,28.8831095104,,,28.1671095104,28.0891095104,28.7181095104,27.0101095104,,27.2911095104,27.3851095104,32.2741095104,29.0081095104,26.7341095104,28.9961095104,,28.6271095104,,27.7471095104,26.0571095104,29.2561095104,28.7001095104,32.2161095104,27.5421095104,25.6661095104,,29.3721095104,29.8521095104,28.3101095104,33.2641095104,26.5101095104,28.3831095104,27.0411095104,26.7641095104,,27.2471095104,,27.2341095104
2016-07-01 14:00:00,27.384172772,,27.673172772,26.152172772,32.048172772,27.542172772,28.029172772,29.666172772,27.099172772,29.975172772,29.631172772,26.376172772,27.788172772,,30.116172772,29.104172772,32.090172772,33.125172772,27.501172772,28.930172772,28.903172772,33.102172772,,32.126172772,,,29.123172772,26.635172772,29.007172772,29.450172772,26.964172772,28.424172772,28.063172772,26.145172772,28.301172772,27.592172772,28.379172772,27.255172772,26.426172772,28.130172772,28.629172772,26.127172772,28.411172772,31.613172772,27.091172772,26.825172772,26.755172772,32.082172772,29.025172772,26.590172772,31.114172772,25.582172772,28.065172772,28.625172772,28.629172772,,,29.037172772,27.710172772,29.088172772,28.193172772,,28.036172772,26.881172772,31.646172772,29.067172772,27.105172772,27.805172772,,25.312172772,,27.618172772,26.927172772,31.123172772,28.758172772,30.589172772,23.039172772,26.037172772,,30.179172772,29.973172772,28.181172772,31.638172772,26.256172772,27.755172772,27.724172772,26.635172772,,28.617172772,,28.604172772
2016-07-01 15:00:00,22.5412589302,,27.3292589302,26.0582589302,29.9552589302,26.1362589302,26.1852589302,27.0732589302,26.5062589302,26.6952589302,27.5392589302,23.4082589302,23.5082589302,,28.0242589302,28.0102589302,29.4972589302,32.0332589302,24.2832589302,19.8362589302,27.8102589302,30.0132589302,,28.5352589302,,,27.0322589302,22.5412589302,27.4772589302,26.7322589302,26.6832589302,27.8932589302,25.5952589302,26.0512589302,24.8962589302,26.9982589302,25.1622589302,24.2872589302,26.3322589302,27.5992589302,27.5362589302,25.9702589302,28.2552589302,26.0252589302,26.4972589302,23.8572589302,24.4752589302,29.9902589302,28.1822589302,26.9952589302,24.0252589302,25.4882589302,24.9722589302,22.2202589302,27.5362589302,,,25.5702589302,24.6172589302,26.9952589302,28.0992589302,,28.4422589302,27.2862589302,28.5572589302,20.2232589302,24.5122589302,23.9632589302,,22.8442589302,,26.5252589302,22.8332589302,29.0332589302,24.6662589302,31.4942589302,24.9452589302,24.9432589302,,28.5862589302,27.2572589302,26.4002589302,28.0492589302,24.4122589302,23.8492589302,27.5672589302,25.5412589302,,24.5252589302,,25.0122589302
2016-07-01 16:00:00,23.9049368963,,25.6309368963,23.4219368963,27.8199368963,25.0009368963,24.6739368963,23.3129368963,23.8699368963,24.8719368963,25.4049368963,23.3349368963,23.6839368963,,31.8839368963,24.8759368963,28.3609368963,35.3899368963,23.1469368963,22.6389368963,24.3619368963,30.8759368963,,28.3989368963,,,22.3969368963,22.9049368963,23.4679368963,24.4709368963,26.7339368963,27.8199368963,24.3969368963,23.4139368963,26.2599368963,23.3619368963,27.0249368963,24.8379368963,23.8209368963,27.9619368963,24.4009368963,25.9589368963,28.3689368963,32.3809368963,22.8619368963,24.7209368963,26.7749368963,32.8509368963,25.2349368963,25.8599368963,29.8849368963,21.8509368963,27.3359368963,22.5219368963,27.7749368963,,,24.3089368963,25.5439368963,28.3589368963,27.0879368963,,26.9319368963,27.4629368963,24.9239368963,26.7129368963,22.3749368963,25.0769368963,,23.6449368963,,23.8889368963,24.3849368963,27.3989368963,23.0299368963,28.3609368963,26.5589368963,25.8069368963,,23.8889368963,22.6839368963,24.3889368963,25.4149368963,23.2759368963,24.0889368963,27.2439368963,22.4049368963,,22.3889368963,,24.8759368963
2016-07-01 17:00:00,25.9602195942,,25.2492195942,23.7902195942,32.6852195942,27.3052195942,26.6672195942,27.9302195942,22.7372195942,28.7382195942,27.2712195942,24.6402195942,25.3652195942,,29.2552195942,24.7442195942,33.7272195942,32.7632195942,25.2652195942,27.2562195942,25.6672195942,36.2322195942,,30.7652195942,,,24.2652195942,23.2732195942,26.5842195942,27.5892195942,26.8522195942,27.6252195942,26.5142195942,23.2822195942,27.3772195942,23.2302195942,28.7672195942,25.7062195942,24.1262195942,27.6432195942,25.2692195942,25.5152195942,24.6132195942,35.7402195942,22.7302195942,25.0272195942,26.4562195942,31.2212195942,27.9142195942,25.7282195942,31.2512195942,22.2202195942,30.2022195942,25.0772195942,27.3932195942,,,26.8642195942,26.7242195942,26.7272195942,27.2682195942,,27.3002195942,27.2682195942,26.7912195942,29.1422195942,22.2432195942,25.7572195942,,25.3252195942,,23.7572195942,25.0662195942,27.2672195942,24.7732195942,29.7282195942,25.8642195942,26.6752195942,,25.6952195942,25.0522195942,27.1322195942,27.7812195942,23.0812195942,25.2692195942,27.7992195942,23.2732195942,,24.7572195942,,26.7432195942
2016-07-01 18:00:00,25.5158000036,,25.4918000036,23.7828000036,31.6788000036,26.1738000036,26.9098000036,28.6098000036,23.7308000036,28.2938000036,26.2648000036,24.5078000036,24.9198000036,,28.7478000036,26.2358000036,31.2208000036,34.7518000036,25.7578000036,26.6248000036,26.9098000036,32.2338000036,,30.7578000036,,,24.7578000036,23.2658000036,27.2638000036,28.4558000036,26.8448000036,28.3678000036,27.0698000036,23.7758000036,28.1188000036,24.2228000036,27.3228000036,25.2618000036,24.9938000036,28.1978000036,25.2618000036,25.3198000036,24.7308000036,30.2458000036,24.2228000036,24.8948000036,25.6988000036,32.2118000036,28.0938000036,27.2198000036,27.7488000036,22.7128000036,26.1968000036,25.8828000036,25.8238000036,,,26.6068000036,25.4668000036,28.2198000036,28.1358000036,,28.1668000036,27.6358000036,26.2838000036,28.1978000036,23.2368000036,25.1878000036,,24.8808000036,,24.2498000036,24.9958000036,28.2588000036,25.7658000036,30.2198000036,26.9818000036,26.1678000036,,27.1868000036,27.6058000036,27.2498000036,28.7728000036,22.6988000036,26.0738000036,27.7918000036,23.7658000036,,25.2498000036,,25.7358000036
2016-07-01 19:00:00,26.2994796257,,25.5884796257,23.9414796257,27.8394796257,24.9574796257,25.9434796257,29.4554796257,23.3894796257,27.2654796257,24.9244796257,25.2284796257,24.7034796257,,26.9084796257,25.8944796257,30.8804796257,36.9054796257,25.2914796257,25.5964796257,26.8184796257,27.8994796257,,29.9174796257,,,23.4164796257,23.4244796257,27.2354796257,26.9274796257,25.8164796257,27.8394796257,25.7914796257,24.4344796257,24.1544796257,24.8814796257,30.0414796257,24.0454796257,25.4024796257,27.9194796257,24.9204796257,26.2284796257,26.7014796257,27.4074796257,24.3814796257,24.3654796257,24.6704796257,36.3644796257,26.1914796257,26.3794796257,26.4084796257,22.3714796257,22.8564796257,24.6044796257,25.1074796257,,,26.0784796257,23.7504796257,26.3794796257,28.2324796257,,29.9494796257,26.4204796257,27.4414796257,26.5454796257,23.3954796257,24.2214796257,,24.1024796257,,24.4084796257,25.7794796257,26.4194796257,25.2994796257,29.8794796257,23.8914796257,25.3264796257,,27.7204796257,27.1404796257,26.0964796257,28.4324796257,22.6704796257,25.1074796257,26.0144796257,23.4244796257,,25.9084796257,,25.8944796257
2016-07-01 20:00:00,24.7373816624,,23.7143816624,23.2543816624,23.6533816624,23.6453816624,24.3193816624,26.2073816624,23.2013816624,24.9543816624,23.7373816624,23.6673816624,23.7663816624,,23.7213816624,24.7083816624,24.6943816624,25.7353816624,24.2923816624,23.9093816624,25.1943816624,24.2143816624,,24.7333816624,,,22.7293816624,23.7373816624,25.0493816624,23.9283816624,24.0673816624,24.5903816624,24.1673816624,23.7463816624,23.6553816624,24.1943816624,26.4203816624,23.7963816624,25.2153816624,24.9833816624,24.2333816624,24.5423816624,23.5143816624,24.2213816624,23.1943816624,24.1163816624,23.8583816624,25.1883816624,24.8173816624,24.1923816624,24.2213816624,21.6833816624,22.1683816624,23.1673816624,24.3583816624,,,25.0163816624,23.1883816624,23.1923816624,24.9203816624,,28.4513816624,23.6713816624,25.2563816624,24.2333816624,23.7083816624,23.7843816624,,23.4773816624,,23.7213816624,23.6553816624,24.7333816624,23.8623816624,24.1943816624,22.8913816624,24.1393816624,,25.6593816624,25.0793816624,23.5963816624,24.2473816624,21.7953816624,23.1703816624,24.4523816624,22.7373816624,,23.7213816624,,24.7083816624
2016-07-01 21:00:00,23.5952286724,,23.0712286724,22.9872286724,22.3862286724,23.1902286724,24.1772286724,25.3162286724,22.9342286724,24.3742286724,23.4702286724,22.9622286724,23.2492286724,,22.4542286724,23.4402286724,23.4272286724,23.4682286724,24.0252286724,23.3292286724,24.4272286724,22.9462286724,,23.4662286724,,,22.4622286724,23.4702286724,24.4702286724,24.7242286724,23.4872286724,23.9482286724,23.7122286724,23.4792286724,23.3252286724,23.9272286724,24.3412286724,23.2792286724,23.3862286724,24.5292286724,24.4662286724,23.3372286724,22.9342286724,22.9542286724,22.9272286724,23.7862286724,23.0912286724,22.4212286724,25.0502286724,23.4252286724,23.4542286724,21.9162286724,21.9012286724,22.9002286724,24.2782286724,,,24.4992286724,22.7962286724,22.4252286724,24.3412286724,,25.4972286724,23.7162286724,24.4892286724,24.5912286724,23.4402286724,23.3922286724,,23.2102286724,,23.4542286724,22.7002286724,23.4662286724,23.5952286724,22.9272286724,22.5612286724,23.8722286724,,25.3922286724,24.2492286724,23.8922286724,23.4792286724,21.6522286724,23.5282286724,23.6222286724,22.9702286724,,22.9542286724,,23.9412286724
2016-07-01 22:00:00,23.1282223691,,22.5422223691,22.6452223691,21.5432223691,22.6612223691,23.5222223691,24.2862223691,22.5922223691,23.7822223691,23.1282223691,22.2452223691,22.9072223691,,22.1112223691,23.0982223691,22.5852223691,22.1252223691,23.7452223691,23.1742223691,24.0852223691,22.1042223691,,22.6242223691,,,22.1202223691,23.1282223691,23.8782223691,24.1322223691,23.2082223691,23.1692223691,23.1832223691,23.1372223691,23.4202223691,23.5852223691,23.4992223691,23.4992223691,22.7312223691,23.8112223691,24.1242223691,22.3702223691,22.6552223691,22.1112223691,22.5852223691,23.6942223691,23.1242223691,21.5782223691,24.1452223691,23.0832223691,22.6122223691,22.0742223691,22.0592223691,22.9322223691,24.1862223691,,,24.0322223691,22.9542223691,22.0822223691,23.9992223691,,24.3432223691,22.9362223691,23.6472223691,24.0612223691,23.0982223691,23.3622223691,,23.3062223691,,23.1122223691,22.2322223691,23.1242223691,23.1282223691,22.5842223691,21.5932223691,23.5302223691,,24.4872223691,23.5952223691,23.6122223691,22.6362223691,21.3102223691,22.9362223691,23.0292223691,22.6282223691,,22.6122223691,,24.0992223691
2016-07-01 23:00:00,22.7564245549,,21.9834245549,22.7114245549,21.6094245549,22.5394245549,23.4014245549,23.9154245549,22.6584245549,23.7234245549,22.6944245549,21.4984245549,22.7234245549,,21.6774245549,22.1644245549,22.6514245549,21.1914245549,23.6244245549,23.1154245549,23.8384245549,21.6704245549,,22.6904245549,,,22.1864245549,23.1944245549,23.6944245549,23.9484245549,22.9614245549,22.4224245549,22.9364245549,22.7024245549,23.1744245549,23.6514245549,23.2524245549,23.3154245549,22.2974245549,23.6274245549,23.6904245549,21.6864245549,22.0334245549,21.6774245549,22.1514245549,23.5104245549,22.8774245549,20.6434245549,24.0864245549,23.1494245549,22.1774245549,21.6404245549,21.1254245549,22.8114245549,24.1274245549,,,23.9114245549,22.6454245549,21.6484245549,23.5654245549,,22.8464245549,22.8774245549,23.7134245549,23.8154245549,23.1644245549,23.2404245549,,23.2474245549,,23.1784245549,21.4224245549,22.6904245549,22.8814245549,22.1504245549,21.1594245549,23.0964245549,,24.3034245549,23.5354245549,23.3664245549,22.7024245549,21.0634245549,22.8774245549,22.6584245549,22.6944245549,,22.1774245549,,23.1644245549
