,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-28 21:00:00,301.042755127,587.904296875,119.993331909,385.58770752,470.241912842,302.69052124,52.2867393494,-30.3717727661
2016-05-28 22:00:00,299.791137695,398.153137207,81.2644424438,379.20401001,458.299407959,218.658905029,10.0574560165,-11.9039573669
2016-05-28 23:00:00,297.65536499,203.055450439,41.4443283081,363.153015137,440.398803711,121.930923462,-23.3938884735,11.2762126923
2016-05-29 00:00:00,294.653594971,30.6836891174,6.26264762878,346.582824707,419.673126221,30.8916168213,-38.9216346741,37.2264404297
2016-05-29 01:00:00,293.024871826,0.0,0.0,336.69909668,408.357208252,8.88540458679,-36.7110023499,42.937664032
2016-05-29 02:00:00,291.502227783,0.0,0.0,329.322845459,401.273712158,2.52837085724,-26.700586319,46.6314163208
2016-05-29 03:00:00,290.802612305,0.0,0.0,325.246490479,397.123504639,-5.58040761948,-21.8985767365,44.1548881531
2016-05-29 04:00:00,290.358337402,0.0,0.0,323.457885742,395.063537598,-13.9178667068,-16.1797046661,41.0181083679
2016-05-29 05:00:00,289.591369629,0.0,0.0,318.993011475,390.847991943,-16.3841018677,-13.0672607422,41.6436195374
2016-05-29 06:00:00,289.044311523,0.0,0.0,315.330749512,387.383148193,-18.5045032501,-13.5143527985,39.8981399536
2016-05-29 07:00:00,289.177642822,0.0,0.0,316.393310547,388.534820557,-24.6298618317,-15.9704360962,31.8650894165
2016-05-29 08:00:00,290.615112305,0.0,0.0,398.53414917,402.385345459,1.40697133541,1.90737295151,9.38066673279
2016-05-29 09:00:00,291.159362793,0.0,0.0,406.339294434,407.86932373,1.2202808857,1.30964398384,3.89496684074
2016-05-29 10:00:00,291.208312988,5.82500267029,1.18890345097,406.461517334,407.81439209,2.08641839027,2.7354695797,2.04763150215
2016-05-29 11:00:00,291.424530029,77.0903549194,15.7344074249,405.621826172,412.811523438,19.0844841003,27.0078086853,-7.08309602737
