,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-26 19:00:00,302.800140381,893.815673828,182.403564453,374.307098389,479.311553955,482.356933594,59.7637138367,-64.9894714355
2016-05-26 20:00:00,302.513275146,763.08392334,155.724746704,376.231048584,475.122650146,425.938720703,32.72133255,-51.0307388306
2016-05-26 21:00:00,301.844390869,594.848632812,121.392494202,374.541259766,466.878112793,356.013580322,-6.31640911102,-33.103805542
2016-05-26 22:00:00,300.797332764,404.592315674,82.5663375854,371.457794189,457.063903809,256.128967285,-33.4999504089,-15.7167062759
2016-05-26 23:00:00,298.780975342,201.006011963,41.0198822021,366.487915039,442.844665527,139.495452881,-46.0492515564,7.29131937027
2016-05-27 00:00:00,296.642944336,31.8056278229,6.4906668663,370.080993652,429.808898926,32.8502426147,-42.2130508423,23.4767360687
2016-05-27 01:00:00,295.474884033,0.0,0.0,370.975738525,424.444488525,8.16713809967,-36.1060447693,24.7448806763
2016-05-27 02:00:00,294.34286499,0.0,0.0,367.39654541,418.727386475,8.11133480072,-30.7783622742,27.8490467072
2016-05-27 03:00:00,293.392730713,0.0,0.0,369.211181641,414.457366943,5.96587610245,-21.7106170654,28.717716217
2016-05-27 04:00:00,292.748474121,0.0,0.0,369.515838623,411.320007324,5.03588104248,-19.7512321472,26.7529773712
2016-05-27 05:00:00,292.647705078,0.0,0.0,369.054473877,409.670898438,4.58307266235,-22.8745994568,22.497549057
2016-05-27 06:00:00,293.149047852,0.0,0.0,369.312835693,411.626464844,4.99761295319,-32.7235565186,14.3882322311
2016-05-27 07:00:00,292.83972168,0.0,0.0,367.544006348,409.698181152,4.4060549736,-32.1803627014,14.0356397629
2016-05-27 08:00:00,292.403625488,0.0,0.0,369.477874756,407.810882568,5.49385643005,-29.1671905518,14.1972961426
2016-05-27 09:00:00,292.007324219,0.0,0.0,365.803588867,405.032196045,7.18193531036,-30.9942493439,15.0874061584
2016-05-27 10:00:00,291.491394043,9.19122600555,1.875680089,361.500305176,401.889190674,12.2708702087,-28.4571361542,16.6695079803
2016-05-27 11:00:00,292.869140625,162.599594116,33.1821708679,362.096374512,411.310150146,71.0278549194,-3.0303144455,-9.55245399475
2016-05-27 12:00:00,294.909729004,358.057159424,73.069770813,366.7265625,427.317077637,155.218948364,29.4019432068,-37.1889343262
2016-05-27 13:00:00,296.684387207,549.975402832,112.235046387,370.385406494,442.295074463,239.797058105,66.3667068481,-57.5994300842
2016-05-27 14:00:00,298.396484375,717.633728027,146.449615479,377.780090332,458.565185547,296.44152832,113.552841187,-78.0838317871
2016-05-27 15:00:00,299.905517578,845.615600586,172.567260742,387.006530762,472.695770264,349.090332031,148.203903198,-88.8959121704
2016-05-27 16:00:00,301.011901855,938.461608887,191.514587402,392.896850586,483.039520264,390.045593262,174.12121582,-92.4373703003
2016-05-27 17:00:00,301.934631348,975.212646484,199.014511108,396.809661865,489.319549561,414.840454102,179.117721558,-90.0158615112
2016-05-27 18:00:00,302.506011963,952.660888672,194.412261963,400.628875732,491.795501709,418.917053223,167.419525146,-81.7515869141
2016-05-27 19:00:00,302.558227539,875.635375977,178.693435669,402.120117188,488.798217773,406.360717773,139.701858521,-66.1132888794
2016-05-27 20:00:00,302.158050537,751.455810547,153.351821899,398.696380615,479.80645752,388.101837158,85.4773483276,-45.3601722717
2016-05-27 21:00:00,301.484985352,586.816955566,119.753471375,397.097229004,470.962554932,325.760559082,40.2709274292,-28.7897872925
2016-05-27 22:00:00,300.593292236,395.751983643,80.7622528076,397.334197998,461.404418945,242.313110352,-1.7007291317,-12.2169828415
2016-05-27 23:00:00,297.998413086,35.9881706238,7.34421110153,416.315979004,441.658752441,61.5756225586,-34.5214881897,21.1672782898
2016-05-28 00:00:00,296.173706055,10.7350969315,2.19074201584,404.345458984,430.16897583,43.2849273682,-28.9765892029,30.2166347504
2016-05-28 01:00:00,295.039428711,0.0,0.0,395.823486328,423.671691895,48.2176856995,-41.113697052,33.6428565979
2016-05-28 02:00:00,293.79901123,0.0,0.0,374.861419678,415.5234375,31.3948860168,-34.5140419006,36.9399909973
2016-05-28 03:00:00,293.083709717,0.0,0.0,373.249786377,412.155273438,23.0183696747,-27.0460548401,34.4380226135
2016-05-28 04:00:00,292.583007812,0.0,0.0,372.054290771,409.812072754,19.7019271851,-25.600320816,31.3421440125
2016-05-28 05:00:00,292.335693359,0.0,0.0,368.963684082,407.633514404,13.8477649689,-25.4413509369,27.1658535004
2016-05-28 06:00:00,292.704467773,0.0,0.0,367.115722656,408.404876709,10.751036644,-32.4270324707,19.7553462982
2016-05-28 07:00:00,292.632965088,0.0,0.0,366.618011475,408.036071777,11.003238678,-35.0823020935,16.958360672
2016-05-28 08:00:00,292.109985352,0.0,0.0,365.625061035,405.407562256,10.9482183456,-32.07762146,18.0966625214
2016-05-28 09:00:00,291.866516113,0.0,0.0,363.169616699,402.999542236,11.3706951141,-33.3941841125,17.6173667908
2016-05-28 10:00:00,291.456268311,9.94448375702,2.02939987183,363.125488281,401.460998535,20.3208045959,-32.013759613,17.9435329437
2016-05-28 11:00:00,292.652038574,165.201278687,33.7130966187,365.034515381,410.033050537,80.9577026367,-4.40409231186,-7.27671670914
2016-05-28 12:00:00,294.441741943,358.136505127,73.0859603882,370.028594971,425.55279541,161.214141846,32.4831733704,-33.4227523804
2016-05-28 13:00:00,295.867095947,549.809936523,112.201316833,373.698425293,439.656494141,240.988494873,77.0282058716,-51.9751243591
2016-05-28 14:00:00,297.54019165,720.331970215,147.000244141,378.789001465,453.585235596,309.999145508,116.977973938,-69.4028167725
2016-05-28 15:00:00,299.403533936,855.533752441,174.5912323,385.130096436,469.36517334,366.483276367,143.468002319,-85.0764465332
2016-05-28 16:00:00,300.876678467,943.740112305,192.591812134,390.534240723,482.932434082,398.946838379,164.826553345,-94.1696548462
2016-05-28 17:00:00,302.128936768,979.144592285,199.816894531,394.065490723,491.592926025,422.855926514,166.077529907,-93.3302230835
2016-05-28 18:00:00,302.794250488,956.192749023,195.133041382,396.414794922,493.236663818,429.376495361,153.105667114,-82.9305267334
2016-05-28 19:00:00,302.871887207,881.913146973,179.974563599,395.749816895,489.466461182,417.992248535,125.296806335,-66.5970230103
2016-05-28 20:00:00,302.347747803,757.130004883,154.509689331,391.912231445,480.880859375,388.660308838,81.1656951904,-45.893447876
2016-05-28 21:00:00,301.513397217,593.842651367,121.187194824,385.602600098,469.695281982,339.542022705,26.1557235718,-25.013502121
2016-05-28 22:00:00,300.145782471,404.949645996,82.6392593384,378.613983154,456.935638428,252.973358154,-11.4656362534,-4.74179840088
2016-05-28 23:00:00,298.065460205,209.270324707,42.7064094543,368.921295166,442.093597412,144.277236938,-31.2103328705,16.903181076
2016-05-29 00:00:00,295.337249756,36.0523872375,7.35731554031,357.176635742,423.578063965,48.4141426086,-41.2724952698,41.8155441284
2016-05-29 01:00:00,293.772094727,0.0,0.0,350.178466797,414.377349854,14.9564247131,-33.5040092468,44.5820274353
2016-05-29 02:00:00,292.636779785,0.0,0.0,348.665802002,409.058624268,9.15954780579,-24.6684780121,44.0848999023
2016-05-29 03:00:00,291.752441406,0.0,0.0,345.870605469,404.465057373,5.55326700211,-20.5615749359,42.9518508911
2016-05-29 04:00:00,290.753570557,0.0,0.0,342.486419678,400.020172119,2.07750844955,-15.8769683838,42.855430603
2016-05-29 05:00:00,289.973815918,0.0,0.0,336.375854492,395.097595215,-5.77791309357,-11.0843238831,41.7278137207
2016-05-29 06:00:00,289.593444824,0.0,0.0,329.891693115,393.196258545,-13.3883676529,-11.6521787643,37.806060791
2016-05-29 07:00:00,289.331420898,0.0,0.0,328.988891602,391.217071533,-16.0993747711,-11.8680706024,34.1259384155
2016-05-29 08:00:00,289.33102417,0.0,0.0,358.956542969,391.116912842,-5.65539741516,-4.77755355835,24.818529129
2016-05-29 09:00:00,289.070800781,0.0,0.0,385.590148926,396.979370117,2.35925984383,5.62306690216,18.9751796722
2016-05-29 10:00:00,289.967132568,5.4689912796,1.11607277393,397.900817871,400.538421631,2.72962641716,5.03860330582,7.27199411392
2016-05-29 11:00:00,290.426055908,70.7574768066,14.4396810532,400.636932373,407.477355957,17.2879390717,25.0582466125,-6.09275436401
2016-05-29 12:00:00,290.971984863,194.775268555,39.7483596802,400.735656738,416.672973633,47.7991409302,66.1836166382,-23.4012355804
2016-05-29 13:00:00,293.323577881,571.652954102,116.658874512,336.936279297,433.44732666,143.462127686,148.79447937,-61.3158836365
2016-05-29 14:00:00,296.585418701,729.307006836,148.831741333,361.233886719,459.477813721,215.789138794,174.908203125,-89.3660736084
2016-05-29 15:00:00,298.648498535,848.398071289,173.135055542,377.31048584,475.97833252,279.44241333,197.177215576,-99.511428833
2016-05-29 16:00:00,299.967193604,931.39855957,190.073242188,387.615356445,486.570678711,332.200622559,210.817642212,-100.109840393
2016-05-29 17:00:00,300.860992432,964.844482422,196.898605347,394.710144043,492.503845215,355.174316406,220.309509277,-95.5931091309
2016-05-29 18:00:00,300.906402588,601.92956543,122.837509155,441.738830566,482.852142334,256.799499512,119.962295532,-62.8529396057
2016-05-29 19:00:00,300.955566406,491.76965332,100.35684967,442.097808838,478.865966797,216.664398193,87.6951751709,-51.0467147827
2016-05-29 20:00:00,298.115631104,59.2130508423,12.083779335,439.503814697,448.919952393,47.5659713745,-3.87915444374,3.89062857628
2016-05-29 21:00:00,299.890625,127.633666992,26.0465736389,444.282897949,463.299835205,84.3104248047,-7.08704376221,-12.1619367599
2016-05-29 22:00:00,300.158630371,312.075897217,63.6862335205,410.539733887,463.338500977,157.571807861,18.1935272217,-22.5481739044
2016-05-29 23:00:00,299.228271484,118.848747253,24.2538089752,427.609130859,451.834259033,72.8983917236,-9.20984554291,-6.82001829147
2016-05-30 00:00:00,298.042755127,16.1096420288,3.28754138947,438.425109863,445.124603271,29.322845459,-17.3928871155,4.71790075302
2016-05-30 01:00:00,296.424377441,0.0,0.0,405.829772949,436.226837158,3.93702888489,-14.4998636246,16.5534954071
2016-05-30 02:00:00,295.297576904,0.0,0.0,395.036224365,427.814331055,1.17764568329,-12.9043598175,20.3614521027
2016-05-30 03:00:00,294.903045654,0.0,0.0,406.177032471,426.977111816,1.93059206009,-5.71723270416,16.666261673
2016-05-30 04:00:00,294.532073975,0.0,0.0,423.025360107,427.674865723,4.64158725739,3.77940654755,12.5563898087
2016-05-30 05:00:00,294.015533447,0.0,0.0,421.706604004,425.189025879,3.15905308723,6.2014040947,12.4930181503
2016-05-30 06:00:00,293.825622559,0.0,0.0,420.917541504,423.690155029,2.88871335983,5.48401260376,10.9677038193
2016-05-30 07:00:00,293.813415527,0.0,0.0,420.940429688,423.262573242,2.24288129807,3.77982378006,8.2354593277
2016-05-30 08:00:00,293.65246582,0.0,0.0,420.393035889,422.436218262,2.08983159065,3.35022568703,7.17638492584
2016-05-30 09:00:00,293.264953613,0.0,0.0,418.269226074,420.392669678,2.35245513916,3.98939681053,8.10599136353
2016-05-30 10:00:00,293.121124268,3.43556404114,0.701105594635,417.108154297,419.051483154,2.92076230049,4.38231706619,6.7083106041
2016-05-30 11:00:00,293.359008789,29.8640155792,6.09443616867,417.651672363,421.686950684,8.33576202393,10.4852409363,-0.506186008453
2016-05-30 12:00:00,293.699249268,77.0101242065,15.7156791687,418.588928223,425.552947998,20.1039237976,24.1673030853,-9.21381187439
2016-05-30 13:00:00,294.608459473,203.93107605,41.6168136597,419.898376465,433.797454834,63.0007705688,58.6400489807,-24.9987201691
2016-05-30 14:00:00,296.708190918,530.293640137,108.218582153,419.582214355,455.332061768,177.703063965,148.490966797,-58.7008094788
2016-05-30 15:00:00,298.464904785,848.813964844,173.219970703,383.397613525,472.979309082,281.375335693,222.525253296,-81.7090759277
2016-05-30 16:00:00,299.697937012,939.92755127,191.813751221,389.260253906,485.296508789,329.02835083,235.089859009,-88.6962585449
2016-05-30 17:00:00,300.579223633,940.28704834,191.887084961,399.770080566,485.175537109,351.357116699,226.389831543,-82.4974594116
2016-05-30 18:00:00,300.679199219,583.433166504,119.062896729,439.064727783,478.603973389,261.217773438,113.036331177,-51.8238525391
2016-05-30 19:00:00,300.722473145,528.786376953,107.910972595,439.247833252,473.280761719,249.703369141,93.8021621704,-42.2681694031
2016-05-30 20:00:00,300.831390381,541.692077637,110.544670105,435.120758057,474.516448975,262.090637207,91.9077529907,-38.3865242004
2016-05-30 21:00:00,300.265869141,472.823272705,96.4904098511,405.232635498,469.30166626,220.491989136,69.3890609741,-25.3632831573
2016-05-30 22:00:00,299.527496338,313.277618408,63.9314689636,404.24041748,460.071105957,147.685791016,35.5918159485,-11.9593238831
2016-05-30 23:00:00,298.578216553,203.846633911,41.5995750427,390.263977051,450.359832764,98.1770248413,7.40186691284,1.64377498627
2016-05-31 00:00:00,296.559570312,31.3438415527,6.39642763138,387.462097168,436.214813232,18.6110591888,-17.0482788086,22.8615264893
2016-05-31 01:00:00,295.530639648,0.0,0.0,423.738647461,433.795715332,7.0228099823,5.0929517746,21.1957817078
2016-05-31 02:00:00,294.285797119,0.0,0.0,381.890289307,422.231933594,1.54861092567,-10.1099424362,31.0740585327
2016-05-31 03:00:00,294.207305908,0.0,0.0,419.567779541,426.404846191,3.49052214622,9.32531261444,19.4887771606
2016-05-31 04:00:00,293.853607178,0.0,0.0,419.829498291,424.364532471,2.34102034569,11.1576299667,17.9192771912
2016-05-31 05:00:00,293.88571167,0.0,0.0,420.393066406,424.339080811,1.88218569756,7.58315181732,13.3709821701
2016-05-31 06:00:00,293.742950439,0.0,0.0,420.426940918,423.681274414,1.87722921371,6.5711684227,11.3853750229
2016-05-31 07:00:00,293.476165771,0.0,0.0,418.789916992,421.759094238,2.7436747551,5.8227891922,11.2631940842
2016-05-31 08:00:00,293.346221924,0.0,0.0,417.912475586,420.988098145,2.13763856888,4.20773696899,9.24323940277
2016-05-31 09:00:00,293.159729004,0.0,0.0,416.796020508,420.189483643,1.70561110973,3.15043282509,7.99453544617
2016-05-31 10:00:00,292.967315674,5.67395544052,1.15790069103,413.14642334,418.680541992,2.6271584034,3.4907040596,7.23864889145
2016-05-31 11:00:00,293.418914795,98.4478530884,20.0905380249,407.192932129,424.453735352,26.0265846252,24.9395198822,-8.54277706146
2016-05-31 12:00:00,294.590698242,335.283966064,68.42237854,376.217956543,437.377868652,89.3329315186,80.5830764771,-33.9881515503
2016-05-31 13:00:00,295.394439697,219.553359985,44.8048934937,421.948974609,446.824829102,69.4613494873,53.8169975281,-30.8058624268
2016-05-31 14:00:00,296.035888672,281.696533203,57.4866256714,424.438171387,449.857299805,88.4394302368,70.5865325928,-39.7575340271
2016-05-31 15:00:00,296.200195312,220.991943359,45.0984725952,426.257263184,445.818756104,73.1849975586,54.0358276367,-28.9057445526
2016-05-31 16:00:00,298.149230957,940.57623291,191.946090698,384.026367188,468.006317139,295.137390137,263.160339355,-92.3809585571
2016-05-31 17:00:00,299.970092773,975.19329834,199.010574341,392.074005127,493.422454834,338.011322021,242.091781616,-95.6113510132
2016-05-31 18:00:00,301.177459717,954.901245117,194.869445801,396.065338135,498.324676514,355.519470215,216.299499512,-88.0548171997
2016-05-31 19:00:00,301.79598999,836.638366699,170.735244751,411.055999756,499.082061768,335.178497314,173.853622437,-73.1696090698
2016-05-31 20:00:00,301.754119873,566.844299316,115.677581787,436.410003662,484.814117432,263.035308838,97.4641494751,-44.1475067139
2016-05-31 21:00:00,298.131652832,70.91381073,14.4715871811,439.024749756,455.260955811,57.4998931885,5.54689741135,16.0546970367
2016-05-31 22:00:00,295.590423584,282.913421631,57.7349586487,403.867004395,434.901763916,121.810966492,80.7283706665,15.5037031174
2016-05-31 23:00:00,296.388916016,210.658569336,42.9897079468,375.70526123,440.758880615,83.7752075195,31.3807964325,11.8499288559
2016-06-01 00:00:00,295.759216309,39.2385520935,8.00752639771,377.475341797,432.447937012,8.02192211151,-3.00210118294,25.7920532227
2016-06-01 01:00:00,294.814117432,0.0,0.0,375.952209473,420.200836182,-2.95145535469,-6.34359836578,34.7713470459
2016-06-01 02:00:00,294.666137695,0.0,0.0,375.647369385,417.251617432,-4.7520866394,-3.65187382698,32.8534469604
2016-06-01 03:00:00,294.106292725,0.0,0.0,375.950378418,418.578735352,-10.1677494049,-9.41005992889,23.1186103821
2016-06-01 04:00:00,293.698394775,0.0,0.0,375.108032227,415.785827637,-9.24987983704,-7.09624671936,23.8260746002
2016-06-01 05:00:00,293.901550293,0.0,0.0,419.003082275,423.309509277,3.09876728058,1.15945160389,8.53370571136
2016-06-01 06:00:00,293.762207031,0.0,0.0,418.799163818,422.440155029,2.21787858009,1.37904524803,7.28249645233
2016-06-01 07:00:00,293.863800049,0.0,0.0,421.274841309,422.935791016,1.74423384666,0.81945836544,4.28697156906
2016-06-01 08:00:00,293.82321167,0.0,0.0,421.568023682,422.872131348,1.43055021763,0.502112209797,3.0722181797
2016-06-01 09:00:00,293.603759766,0.0,0.0,420.572845459,421.788604736,1.67017376423,0.782380700111,3.43829917908
2016-06-01 10:00:00,293.458251953,2.56995844841,0.524458885193,419.504760742,420.820465088,1.99913430214,1.23888170719,2.70489621162
2016-06-01 11:00:00,293.610900879,21.165555954,4.31931591034,419.822143555,422.734161377,6.30277061462,5.41831922531,-1.98303771019
2016-06-01 12:00:00,293.58416748,52.615978241,10.7374954224,419.138641357,424.061828613,16.1454143524,15.8099422455,-4.86216115952
2016-06-01 13:00:00,294.333618164,327.166778564,66.7658615112,415.518676758,436.653991699,108.280319214,94.8805541992,-32.9964790344
2016-06-01 14:00:00,296.413269043,625.430236816,127.633354187,398.267364502,461.679168701,210.049346924,163.635360718,-63.0260810852
2016-06-01 15:00:00,297.293823242,552.320678711,112.713699341,425.995910645,461.891204834,201.97543335,141.944473267,-58.6702423096
2016-06-01 16:00:00,298.572784424,803.471801758,163.966827393,414.052703857,484.015808105,282.68850708,216.115966797,-76.5684890747
2016-06-01 17:00:00,299.26473999,853.876708984,174.253097534,412.516448975,480.236450195,311.50958252,226.144241333,-73.0541915894
2016-06-01 18:00:00,299.633453369,606.70300293,123.81161499,436.627502441,477.806060791,245.235778809,146.623672485,-51.9885292053
2016-06-01 19:00:00,299.368347168,436.811676025,89.1414260864,435.52142334,462.079376221,190.504943848,92.1990432739,-33.6190986633
2016-06-01 20:00:00,299.639373779,505.080108643,103.073181152,432.905975342,469.093536377,207.917541504,113.243492126,-41.1025619507
2016-06-01 21:00:00,295.582458496,15.4341363907,3.14968919754,428.693054199,435.383972168,22.6515884399,3.3934378624,28.9611854553
2016-06-01 22:00:00,296.245544434,34.2542457581,6.99036216736,412.437042236,434.401428223,26.4680023193,-3.21510791779,18.2241649628
2016-06-01 23:00:00,297.111724854,210.24055481,42.9043960571,386.159301758,440.944946289,96.0147399902,14.2744579315,-1.84813678265
2016-06-02 00:00:00,295.945587158,12.6512565613,2.58177900314,428.271911621,433.966705322,29.6751804352,-9.61472129822,14.6681585312
2016-06-02 01:00:00,294.687713623,0.0,0.0,422.87286377,427.465454102,24.2316188812,-6.22200107574,21.5612220764
2016-06-02 02:00:00,293.520019531,0.0,0.0,417.303710938,421.866729736,20.0142097473,2.0453107357,25.7232112885
2016-06-02 03:00:00,292.627410889,0.0,0.0,413.099853516,417.768188477,11.5162849426,10.4642400742,26.219619751
2016-06-02 04:00:00,292.300994873,0.0,0.0,411.556243896,416.106018066,9.65050029755,9.61209964752,23.4731655121
2016-06-02 05:00:00,292.147521973,0.0,0.0,410.74597168,414.985443115,8.12009048462,8.04819965363,20.2504196167
2016-06-02 06:00:00,292.015441895,0.0,0.0,410.325653076,414.015777588,7.30763292313,7.14625072479,17.9302978516
2016-06-02 07:00:00,291.955505371,0.0,0.0,410.114929199,413.210754395,6.46954488754,6.05884790421,15.5131959915
2016-06-02 08:00:00,291.93371582,0.0,0.0,410.243377686,412.823181152,5.67243766785,4.97733211517,13.0968284607
2016-06-02 09:00:00,291.784606934,0.0,0.0,409.578552246,412.049072266,5.23135185242,4.52828216553,11.9813890457
2016-06-02 10:00:00,291.503936768,3.51550412178,0.717419087887,407.862213135,410.481384277,6.1587305069,5.65866613388,11.6790714264
2016-06-02 11:00:00,291.57434082,39.7280578613,8.10741901398,407.286712646,412.239624023,15.663772583,15.7803821564,5.24922943115
2016-06-02 12:00:00,291.822509766,98.6430587769,20.1303768158,407.506225586,416.339141846,31.6576499939,33.2592391968,-4.04060173035
2016-06-02 13:00:00,292.426849365,182.164123535,37.1747741699,408.478912354,423.854522705,58.0859527588,53.2856292725,-17.5156097412
2016-06-02 14:00:00,293.283050537,283.266052246,57.806930542,410.280151367,431.368347168,94.93775177,78.1542892456,-29.9596805573
2016-06-02 15:00:00,294.877868652,492.757476807,100.558441162,413.698669434,446.400299072,169.698120117,133.973693848,-53.802280426
2016-06-02 16:00:00,296.32119751,684.317382812,139.650650024,417.672241211,463.704223633,240.731903076,185.322784424,-72.5636672974
2016-06-02 17:00:00,297.498535156,771.095092773,157.359588623,421.223175049,472.563781738,273.766815186,210.335739136,-78.0071792603
2016-06-02 18:00:00,298.396148682,664.231323242,135.551589966,427.919830322,476.717773438,257.10748291,162.383361816,-64.7277984619
2016-06-02 19:00:00,298.748840332,583.051879883,118.985069275,431.098724365,471.483215332,235.424636841,136.256210327,-53.1764373779
2016-06-02 20:00:00,298.984985352,468.143920898,95.5354919434,433.824554443,468.098571777,200.843765259,98.6525878906,-40.4759941101
2016-06-02 21:00:00,298.32232666,190.07800293,38.7897720337,434.878662109,453.7784729,103.036743164,20.5009365082,-11.1635961533
2016-06-02 22:00:00,298.154632568,199.601531982,40.7332687378,433.26272583,453.347900391,104.117530823,25.4434490204,-11.5448818207
2016-06-02 23:00:00,297.387207031,98.5325546265,20.1078281403,430.086791992,444.972198486,57.6587905884,6.27714157104,-0.665686845779
2016-06-03 00:00:00,296.137023926,6.66893959045,1.36094975471,428.081054688,436.081573486,13.4289054871,-3.0635368824,12.0018291473
2016-06-03 01:00:00,293.506286621,0.0,0.0,370.795379639,422.002441406,5.30688142776,-14.4182214737,36.4660148621
2016-06-03 02:00:00,291.774780273,0.0,0.0,363.319335938,408.421234131,2.01777076721,-3.55523443222,43.1040916443
2016-06-03 03:00:00,291.826446533,0.0,0.0,406.881439209,413.969299316,5.62992572784,16.5777606964,28.981962204
