,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-29 00:00:00,293.973083496,28.4513607025,5.76283693314,338.724700928,417.388214111,26.2884960175,-28.9207324982,50.0304222107
2016-05-29 01:00:00,291.738922119,0.0,0.0,326.789154053,404.069061279,4.55143547058,-20.9723491669,59.2794952393
2016-05-29 02:00:00,290.416595459,0.0,0.0,323.565826416,397.207672119,1.43937325478,-15.7772331238,58.5559883118
2016-05-29 03:00:00,289.66494751,0.0,0.0,324.275848389,393.613342285,-5.19762277603,-9.70204353333,53.8864555359
2016-05-29 04:00:00,289.219665527,0.0,0.0,323.54095459,390.562316895,-9.2894449234,-9.64638614655,48.278263092
2016-05-29 05:00:00,288.636077881,0.0,0.0,320.822906494,387.154052734,-11.715839386,-8.4963684082,46.0943031311
2016-05-29 06:00:00,290.307312012,0.0,0.0,397.668121338,401.955993652,2.03916454315,5.19049215317,13.0565061569
2016-05-29 07:00:00,290.980743408,0.0,0.0,405.236633301,406.925262451,1.27094662189,2.25059652328,5.12889814377
2016-05-29 08:00:00,290.891693115,0.0,0.0,404.758880615,406.438140869,1.14989674091,1.92137527466,4.67928123474
2016-05-29 09:00:00,290.666351318,0.0,0.0,403.820800781,405.529876709,1.39311349392,2.67475605011,5.5073056221
2016-05-29 10:00:00,290.46762085,6.25622463226,1.26720154285,402.391296387,404.353271484,2.68971133232,5.07701206207,5.08710575104
2016-05-29 11:00:00,290.610809326,75.385848999,15.269443512,401.521850586,408.73236084,18.3959274292,28.8386154175,-5.00414133072
2016-05-29 12:00:00,291.53125,170.634124756,34.5620231628,402.926086426,416.576660156,43.2620735168,55.2689590454,-21.8125534058
2016-05-29 13:00:00,293.303649902,344.621917725,69.8033447266,410.094787598,433.725463867,95.5524139404,104.075759888,-49.5206413269
2016-05-29 14:00:00,295.184906006,600.812438965,121.694839478,404.45501709,451.541107178,169.172164917,181.401885986,-77.8394622803
2016-05-29 15:00:00,297.742401123,860.266662598,174.247421265,379.173095703,474.697113037,255.716796875,231.456573486,-102.730293274
2016-05-29 16:00:00,299.305114746,944.479309082,191.304779053,386.800048828,485.125213623,302.751342773,251.219940186,-101.896507263
2016-05-29 17:00:00,299.797271729,972.596252441,196.999816895,389.521331787,487.603302002,329.666564941,260.045196533,-89.8776168823
2016-05-29 18:00:00,299.590118408,947.829101562,191.983276367,389.627349854,485.850646973,321.84552002,265.602813721,-74.7253799438
2016-05-29 19:00:00,299.449249268,869.629943848,176.143951416,389.480194092,482.329284668,298.204406738,244.205673218,-60.5405387878
2016-05-29 20:00:00,299.17364502,736.561218262,149.190856934,388.363189697,475.751281738,258.766906738,200.151885986,-43.3400039673
2016-05-29 21:00:00,298.314971924,577.901672363,117.054267883,384.707458496,467.540313721,197.305969238,157.920928955,-25.6015129089
2016-05-29 22:00:00,297.009613037,383.666687012,77.7118835449,380.329498291,453.709686279,128.256271362,104.856903076,-2.15527820587
2016-05-29 23:00:00,295.240509033,129.663833618,26.2634811401,401.814239502,439.055206299,50.8842506409,43.3722648621,24.2426223755
2016-05-30 00:00:00,293.693359375,14.884680748,3.01489901543,416.928649902,426.557769775,14.3782749176,25.4973812103,36.2009429932
2016-05-30 01:00:00,292.6980896,0.0,0.0,412.929870605,420.448516846,4.94156646729,24.7975902557,36.6557121277
2016-05-30 02:00:00,292.613983154,0.0,0.0,412.808319092,419.019958496,4.40263271332,20.2075920105,30.4921627045
2016-05-30 03:00:00,292.449462891,0.0,0.0,412.236846924,417.558319092,3.84641098976,17.1561927795,26.050069809
2016-05-30 04:00:00,292.244049072,0.0,0.0,411.351043701,416.282653809,3.43480825424,14.4989585876,22.5051517487
2016-05-30 05:00:00,292.097961426,0.0,0.0,410.521514893,414.792114258,3.05345439911,12.518330574,19.6474437714
2016-05-30 06:00:00,292.07220459,0.0,0.0,410.45324707,414.233734131,2.54643630981,9.77346038818,15.9852571487
2016-05-30 07:00:00,292.016174316,0.0,0.0,410.379150391,413.6746521,2.27278089523,7.94468259811,13.3417167664
2016-05-30 08:00:00,292.014556885,0.0,0.0,410.512634277,413.309173584,1.96887433529,5.96548271179,10.6438302994
2016-05-30 09:00:00,291.916900635,0.0,0.0,410.241668701,412.742828369,1.85512542725,5.08208608627,9.22501945496
2016-05-30 10:00:00,291.898529053,4.51636552811,0.914792120457,409.895629883,412.166107178,2.47241401672,5.42000436783,6.86421823502
2016-05-30 11:00:00,292.293151855,50.6634025574,10.2618961334,410.879638672,416.058410645,12.0704021454,19.1857204437,-3.14983963966
2016-05-30 12:00:00,292.899078369,110.5570755,22.3933944702,412.444946289,422.232208252,26.2146339417,35.7441444397,-15.2860040665
2016-05-30 13:00:00,294.074890137,213.672576904,43.2794876099,416.227142334,431.743103027,60.8208236694,61.0573425293,-31.4332275391
2016-05-30 14:00:00,295.237030029,300.1590271,60.7973670959,420.632751465,441.483337402,88.7669906616,84.186706543,-44.1413497925
2016-05-30 15:00:00,296.817932129,451.048461914,91.3600997925,425.732391357,456.149475098,142.278167725,123.878997803,-62.2639350891
2016-05-30 16:00:00,297.946990967,607.037536621,122.955749512,429.053405762,466.157867432,201.240905762,170.166000366,-73.4579620361
2016-05-30 17:00:00,299.133728027,767.257873535,155.408416748,423.602264404,479.90725708,267.060150146,209.963989258,-80.2963180542
2016-05-30 18:00:00,299.570495605,901.50994873,182.601318359,395.661834717,481.895996094,313.855285645,245.839691162,-74.7393798828
2016-05-30 19:00:00,299.329956055,872.565429688,176.738586426,388.166687012,480.092041016,305.795837402,240.930953979,-60.4190254211
2016-05-30 20:00:00,298.605957031,745.13873291,150.928192139,385.219207764,471.719970703,257.125915527,210.684524536,-42.0731582642
2016-05-30 21:00:00,297.46472168,565.233947754,114.48840332,382.684356689,461.157287598,187.287719727,168.376434326,-19.6595478058
2016-05-30 22:00:00,295.746398926,197.968933105,40.0987052917,424.074035645,443.245819092,79.093711853,74.4594268799,12.6647224426
2016-05-30 23:00:00,294.142059326,80.2910690308,16.2629947662,419.167541504,430.567321777,39.3427047729,42.7665214539,28.0177440643
2016-05-31 00:00:00,293.314422607,9.56437969208,1.9372702837,416.470336914,423.918640137,8.83738136292,23.9410190582,31.584728241
2016-05-31 01:00:00,293.096160889,0.0,0.0,415.363464355,420.943786621,3.82045841217,18.1679916382,27.5370807648
2016-05-31 02:00:00,293.181854248,0.0,0.0,416.317169189,421.33807373,3.11386394501,12.8989200592,20.8310890198
2016-05-31 03:00:00,293.1015625,0.0,0.0,416.084899902,420.436859131,2.62093949318,10.5284833908,17.2913398743
2016-05-31 04:00:00,292.928527832,0.0,0.0,414.340759277,419.076599121,2.25810456276,8.92182540894,15.5379018784
2016-05-31 05:00:00,292.736572266,0.0,0.0,414.306793213,417.759155273,2.11526966095,8.29818058014,13.6684846878
2016-05-31 06:00:00,292.508331299,0.0,0.0,413.144012451,416.512756348,1.9529197216,7.45333719254,12.4990119934
2016-05-31 07:00:00,292.305145264,0.0,0.0,411.877166748,415.105926514,1.80986869335,6.75699663162,11.6051168442
2016-05-31 08:00:00,292.189819336,0.0,0.0,411.109527588,414.397186279,1.49230337143,5.23826313019,9.86317062378
2016-05-31 09:00:00,292.182220459,0.0,0.0,411.244018555,414.112945557,1.15691149235,3.64498782158,7.63739299774
2016-05-31 10:00:00,292.26361084,7.07454919815,1.4329533577,410.791473389,413.935211182,1.97348880768,4.16364192963,4.35317516327
2016-05-31 11:00:00,292.753204346,74.5658035278,15.1033382416,412.194793701,420.659576416,15.9236831665,23.7184944153,-10.1875553131
2016-05-31 12:00:00,293.790557861,190.547027588,38.5953865051,414.711395264,430.910003662,49.8624153137,53.383140564,-30.0682201385
2016-05-31 13:00:00,295.196960449,346.312652588,70.1457824707,416.899780273,446.246490479,98.0324554443,97.7411422729,-50.3128890991
2016-05-31 14:00:00,296.719055176,490.467285156,99.3443908691,422.968261719,462.273864746,148.380310059,133.625442505,-69.745765686
2016-05-31 15:00:00,298.083374023,665.141906738,134.724807739,418.216674805,476.687225342,208.035919189,179.527206421,-84.8377609253
2016-05-31 16:00:00,299.652923584,838.204589844,169.778717041,414.710083008,493.358673096,277.752868652,215.301696777,-98.5433959961
2016-05-31 17:00:00,300.649383545,978.34362793,198.163986206,396.06729126,502.236236572,333.462921143,240.117660522,-102.050735474
2016-05-31 18:00:00,296.728942871,59.3652839661,12.0244674683,426.225372314,443.293762207,40.9403152466,4.99143314362,12.7341403961
2016-05-31 19:00:00,297.866455078,868.674499512,175.950485229,386.830169678,456.5519104,305.343688965,245.971160889,-56.0864486694
2016-05-31 20:00:00,297.793029785,612.85723877,124.134552002,399.527801514,466.03692627,224.13671875,165.808578491,-34.7851638794
2016-05-31 21:00:00,296.66897583,339.158630371,68.6967773438,392.183135986,444.568389893,121.067802429,81.0485229492,-11.0521497726
2016-05-31 22:00:00,296.198272705,127.756347656,25.8771152496,415.388671875,447.757049561,61.8094787598,25.6322498322,9.51801681519
2016-05-31 23:00:00,295.698364258,182.017654419,36.8677558899,381.518615723,437.181915283,63.1834259033,34.3165588379,7.30298042297
2016-06-01 00:00:00,294.125183105,30.0249118805,6.0815615654,377.178375244,424.628326416,11.2223463058,-2.22708511353,29.556640625
2016-06-01 01:00:00,292.944702148,0.0,0.0,410.824920654,418.623352051,5.11167001724,14.2259292603,28.1419830322
2016-06-01 02:00:00,292.937316895,0.0,0.0,414.480560303,419.802703857,4.47896099091,12.3879394531,22.0538215637
2016-06-01 03:00:00,292.976043701,0.0,0.0,415.034484863,419.818878174,3.44164466858,9.05731010437,17.0666866302
2016-06-01 04:00:00,292.85043335,0.0,0.0,414.943725586,419.131530762,2.95797872543,7.59550380707,14.3893146515
2016-06-01 05:00:00,292.658813477,0.0,0.0,414.149200439,417.958953857,2.63156580925,6.59793901443,12.7378368378
2016-06-01 06:00:00,292.576538086,0.0,0.0,413.536071777,416.989776611,2.2343776226,5.4052734375,10.9436101913
2016-06-01 07:00:00,292.502532959,0.0,0.0,413.435974121,416.469451904,1.91328072548,4.42307424545,9.17556476593
2016-06-01 08:00:00,292.445800781,0.0,0.0,413.213867188,415.938171387,1.57763588428,3.34051275253,7.5316567421
2016-06-01 09:00:00,292.357757568,0.0,0.0,413.038513184,415.376556396,1.52470815182,3.10985994339,6.72385072708
2016-06-01 10:00:00,292.260894775,5.25806760788,1.06502425671,412.15246582,414.514251709,2.36506843567,4.0334405899,4.98904418945
2016-06-01 11:00:00,292.502105713,41.0731658936,8.31938934326,412.705810547,417.896911621,9.8570766449,14.0922298431,-3.02373027802
2016-06-01 12:00:00,292.762298584,86.3559875488,17.4914455414,413.185974121,422.243347168,20.6855812073,28.4353485107,-10.4543495178
2016-06-01 13:00:00,293.182250977,211.940643311,42.9286766052,412.353393555,427.893188477,58.2301330566,69.3915176392,-23.7425022125
2016-06-01 14:00:00,294.545623779,440.99395752,89.3235473633,413.869049072,442.969970703,131.927444458,139.949523926,-48.2586174011
2016-06-01 15:00:00,295.275146484,569.634765625,115.379821777,414.306640625,452.864562988,174.754898071,184.299545288,-55.8824920654
2016-06-01 16:00:00,296.276794434,740.855773926,150.06072998,413.745239258,465.137481689,232.880569458,237.258331299,-69.1493835449
2016-06-01 17:00:00,296.978637695,769.670532227,155.897155762,418.476531982,467.769348145,252.148162842,245.432281494,-65.8342666626
2016-06-01 18:00:00,297.205230713,954.484130859,193.331222534,379.462585449,471.515960693,297.738525391,303.674468994,-66.5730438232
2016-06-01 19:00:00,296.009796143,572.793518066,116.019638062,415.782501221,467.655151367,189.974639893,196.962799072,-28.2950706482
2016-06-01 20:00:00,296.661590576,744.370300293,150.772598267,378.770874023,449.934112549,242.361297607,225.833221436,-41.8965873718
2016-06-01 21:00:00,295.840576172,393.494232178,79.7024459839,419.170715332,454.517059326,137.824630737,130.85005188,-13.8071508408
2016-06-01 22:00:00,294.063140869,186.737930298,37.8238792419,416.473907471,437.477416992,72.6399536133,71.3918609619,13.1973638535
2016-06-01 23:00:00,292.884613037,77.9285049438,15.7844572067,412.647521973,425.18939209,38.185295105,40.8865280151,27.7913856506
2016-06-02 00:00:00,291.516357422,10.9270219803,2.21327400208,406.245819092,415.539276123,9.96505355835,28.4421577454,37.5593643188
2016-06-02 01:00:00,290.923858643,0.0,0.0,403.344238281,410.762634277,4.74341630936,25.1919803619,36.7177658081
2016-06-02 02:00:00,290.695068359,0.0,0.0,401.851470947,408.432830811,4.39281320572,21.422952652,32.3568916321
2016-06-02 03:00:00,290.795684814,0.0,0.0,402.654266357,408.640808105,3.53380537033,16.696598053,26.0302619934
2016-06-02 04:00:00,290.754302979,0.0,0.0,403.112335205,408.078521729,3.20412039757,14.5162372589,22.3427295685
2016-06-02 05:00:00,290.665527344,0.0,0.0,402.422119141,407.085479736,2.83248710632,11.7076158524,19.1641407013
2016-06-02 06:00:00,290.856658936,0.0,0.0,403.640228271,407.571990967,2.29044556618,8.58774662018,14.7538461685
2016-06-02 07:00:00,290.918365479,0.0,0.0,404.178100586,407.530059814,1.95366489887,6.84630680084,12.0738935471
2016-06-02 08:00:00,290.90222168,0.0,0.0,404.236419678,407.23626709,1.77144503593,5.85255289078,10.4624357224
2016-06-02 09:00:00,290.626525879,0.0,0.0,403.07321167,405.907440186,2.01781463623,6.46239709854,11.0358324051
2016-06-02 10:00:00,290.392150879,3.50801229477,0.710549712181,401.884613037,404.795898438,2.94391322136,7.9138879776,10.7904691696
2016-06-02 11:00:00,290.491485596,34.9013710022,7.06929016113,400.722869873,405.907470703,9.29746055603,16.6666355133,4.28807497025
2016-06-02 12:00:00,291.140655518,80.6521530151,16.3361339569,403.766876221,411.921447754,18.6541824341,29.2598457336,-7.32121658325
2016-06-02 13:00:00,291.985717773,178.973007202,36.2510643005,405.834075928,420.10043335,46.7487106323,57.9298248291,-22.2892208099
2016-06-02 14:00:00,293.494659424,352.134796143,71.3250732422,409.990783691,435.311645508,100.116340637,108.749176025,-45.471157074
2016-06-02 15:00:00,294.120452881,380.573059082,77.0852661133,413.014862061,441.568115234,111.610992432,117.269134521,-46.5058670044
2016-06-02 16:00:00,293.54888916,342.6769104,69.4093780518,410.644378662,437.18637085,99.3037948608,112.514389038,-34.4266700745
2016-06-02 17:00:00,294.895294189,495.389160156,100.341316223,415.08883667,450.148468018,151.751937866,157.98034668,-50.6214599609
2016-06-02 18:00:00,295.37878418,551.965087891,111.800811768,416.523773193,455.74395752,173.928085327,176.878768921,-51.6032295227
2016-06-02 19:00:00,295.761169434,612.181518555,123.997642517,414.884521484,457.463378906,196.381164551,195.991455078,-52.425579071
2016-06-02 20:00:00,296.369537354,754.28137207,152.780059814,371.461029053,464.196563721,232.095062256,226.689727783,-53.1953430176
2016-06-02 21:00:00,295.261077881,589.525756836,119.408729553,367.550537109,452.490509033,178.733047485,182.415939331,-27.234413147
2016-06-02 22:00:00,293.665222168,304.749969482,61.7272529602,387.192993164,439.200958252,99.6987304688,103.259300232,5.60303211212
2016-06-02 23:00:00,292.087432861,72.1462860107,14.6132650375,406.981964111,420.782623291,33.8515281677,41.2602500916,29.2574291229
2016-06-03 00:00:00,290.658447266,10.867348671,2.20118737221,401.054168701,410.652740479,10.0798530579,28.3602600098,38.3415870667
2016-06-03 01:00:00,290.359771729,0.0,0.0,399.716339111,407.553283691,4.21134567261,22.7800045013,34.609954834
2016-06-03 02:00:00,290.563018799,0.0,0.0,400.972320557,407.787994385,3.32973051071,17.1128406525,27.2111816406
2016-06-03 03:00:00,290.699188232,0.0,0.0,402.209655762,408.050811768,2.72881197929,13.2245864868,21.6600933075
