,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX,TSK,QVAPOR,net_lw,r_net
2016-05-28 16:00:00,30.0936523438,756.948974609,109.495384216,400.327575684,490.450134277,416.727752686,105.12272644,-38.4382705688,305.464630127,0.0129822306335,-90.1225585938,557.331031799
2016-05-28 17:00:00,29.1539550781,595.967102051,86.2087631226,394.353088379,478.253875732,343.95300293,59.168674469,-24.7114868164,303.623748779,0.0127443382517,-83.9007873535,425.857551575
2016-05-28 18:00:00,27.656427002,408.719024658,59.12266922,389.3253479,464.144897461,255.556518555,13.5711917877,-8.36990737915,301.125366211,0.01249852404,-74.8195495605,274.776805878
2016-05-28 19:00:00,25.5876708984,214.663513184,31.0518493652,379.328430176,446.030761719,158.708877563,-28.5248508453,10.2030105591,297.99597168,0.0117758968845,-66.702331543,116.909332275
2016-05-28 20:00:00,23.4320007324,41.4812507629,6.0004119873,370.374572754,426.99105835,60.7892875671,-53.1764564514,26.7250461578,294.864257812,0.0108147198334,-56.6164855957,-21.1356468201
2016-05-28 21:00:00,22.758203125,0.0,0.0,363.299041748,422.961151123,11.7071857452,-45.4061698914,25.0216407776,294.397766113,0.0103697478771,-59.662109375,-59.662109375
2016-05-28 22:00:00,21.6332946777,0.0,0.0,359.747528076,416.275390625,9.6680059433,-37.2164421082,28.1084766388,293.215118408,0.00990844983608,-56.5278625488,-56.5278625488
2016-05-28 23:00:00,20.8557373047,0.0,0.0,357.93371582,409.620056152,7.78604221344,-29.0642147064,30.3084392548,292.141906738,0.00937602203339,-51.686340332,-51.686340332
2016-05-29 00:00:00,19.6578308105,0.0,0.0,354.023193359,398.559692383,2.48842358589,-5.53677845001,40.0999717712,289.853729248,0.00932859070599,-44.5364990234,-44.5364990234
2016-05-29 01:00:00,18.9843078613,0.0,0.0,349.00692749,392.644683838,2.65110111237,-4.76561164856,40.6756477356,288.885650635,0.0081363869831,-43.6377563477,-43.6377563477
2016-05-29 02:00:00,18.5372558594,0.0,0.0,345.234619141,389.477081299,1.4474029541,-5.86146306992,38.9405136108,288.30758667,0.0090300142765,-44.2424621582,-44.2424621582
2016-05-29 03:00:00,17.5739379883,0.0,0.0,340.011749268,385.017059326,0.362172842026,-4.81296014786,39.3895149231,287.432403564,0.00942777004093,-45.0053100586,-45.0053100586
2016-05-29 04:00:00,17.1375061035,0.0,0.0,336.539459229,380.806030273,-0.576783835888,-3.11008262634,39.4055786133,286.641998291,0.00956087931991,-44.2665710449,-44.2665710449
2016-05-29 05:00:00,16.0695129395,0.0,0.0,333.369903564,376.390716553,-0.792819082737,-1.98149871826,39.4450340271,285.863037109,0.00946231372654,-43.0208129883,-43.0208129883
2016-05-29 06:00:00,15.2419677734,8.66337108612,1.25134086609,329.762390137,372.660766602,-0.699100255966,-1.45632660389,35.477355957,285.726348877,0.00945911556482,-42.8983764648,-35.4863462448
2016-05-29 07:00:00,16.5675598145,167.327270508,24.1688194275,329.790222168,397.286315918,45.9996452332,25.6074790955,-0.283484339714,290.870147705,0.0100581115112,-67.49609375,75.6623573303
2016-05-29 08:00:00,20.4981628418,364.234832764,52.6102256775,341.04901123,424.809020996,124.451248169,65.1016998291,-33.3492088318,296.129547119,0.0116235064343,-83.7600097656,227.864597321
2016-05-29 09:00:00,23.8969970703,559.821166992,80.8608093262,353.818572998,452.925109863,221.159881592,100.362991333,-56.7149238586,300.429107666,0.012711700052,-99.1065368652,379.853820801
2016-05-29 10:00:00,26.0714355469,729.047241211,105.303886414,362.923370361,472.513763428,303.541809082,138.4296875,-71.1312408447,303.64944458,0.0136413071305,-109.590393066,514.152961731
2016-05-29 11:00:00,27.6469360352,860.520385742,124.293930054,371.320739746,486.214355469,381.903991699,162.334960938,-77.0186538696,305.716522217,0.0133103961125,-114.893615723,621.332839966
2016-05-29 12:00:00,28.1042724609,950.916503906,137.350799561,379.146881104,492.102783203,426.86114502,200.346847534,-74.272819519,306.482208252,0.0138253122568,-112.9559021,700.609802246
